0.00205924,-0.0116553,-0.00943435 0.997589,-0.068039,-0.000938103,-0.0136177

0.0020613,-0.011654,-0.00943388 0.99759,-0.0680203,-0.000979821,-0.0136294

0.00206356,-0.0116533,-0.00943297 0.997589,-0.0680286,-0.000917614,-0.0136762

0.00206165,-0.0116502,-0.00943216 0.99759,-0.068018,-0.000961364,-0.0136881

0.00205821,-0.0116532,-0.00943465 0.997588,-0.0680497,-0.000957155,-0.0136713

0.00205695,-0.0116523,-0.00943381 0.997588,-0.0680415,-0.00094434,-0.0136665

0.00206207,-0.0116603,-0.00943835 0.997587,-0.068062,-0.000940089,-0.013674

0.00206154,-0.0116582,-0.0094393 0.997584,-0.0681072,-0.000998002,-0.0136844

0.00206379,-0.0116613,-0.00943954 0.997586,-0.0680803,-0.000979691,-0.0136562

0.00206168,-0.0116684,-0.00944449 0.997588,-0.0680472,-0.00103846,-0.0136654

0.0020623,-0.0116553,-0.00943613 0.997586,-0.0680648,-0.000934902,-0.0137282

0.00206093,-0.0116578,-0.00943739 0.997586,-0.0680756,-0.000939849,-0.0136804

0.00206298,-0.0116569,-0.00943616 0.997588,-0.0680414,-0.000967291,-0.0136654

0.00206302,-0.011656,-0.00943619 0.997587,-0.0680528,-0.000965933,-0.0136882

0.00206464,-0.0116559,-0.00943614 0.997587,-0.0680574,-0.000979614,-0.0136808

0.00206182,-0.0116524,-0.00943438 0.997586,-0.0680803,-0.000951285,-0.0136803

0.00205715,-0.0116549,-0.00943649 0.997586,-0.0680726,-0.000977352,-0.0136614

0.00205942,-0.0116475,-0.00943176 0.997588,-0.0680306,-0.000957472,-0.0137365

0.00206627,-0.0116545,-0.00943269 0.997591,-0.0679949,-0.000896471,-0.0137096

0.00206005,-0.0116497,-0.00943164 0.99759,-0.0680232,-0.000934337,-0.0136874

0.00206154,-0.01165,-0.00943213 0.997589,-0.0680258,-0.000958414,-0.0136862

0.00205778,-0.0116514,-0.00943338 0.997588,-0.0680432,-0.000943412,-0.0136776

0.00205612,-0.0116493,-0.00943059 0.997591,-0.0680076,-0.00093414,-0.0136218

0.00206309,-0.0116422,-0.00942369 0.997592,-0.0680049,-0.000840669,-0.0136171

0.00205713,-0.0116433,-0.00942745 0.997592,-0.0679899,-0.000966955,-0.0136403

0.0020546,-0.0116445,-0.00942749 0.997594,-0.0679722,-0.000963496,-0.0136047

0.00205346,-0.0116423,-0.00942779 0.997591,-0.0679988,-0.000956332,-0.0136706

0.00205325,-0.0116444,-0.00943058 0.997589,-0.0680277,-0.000974198,-0.0137114

0.00205444,-0.0116486,-0.00943213 0.997589,-0.0680271,-0.00095297,-0.0136854

0.00205697,-0.0116457,-0.00942947 0.997589,-0.0680285,-0.000928378,-0.0136734

0.00205353,-0.0116412,-0.00942855 0.997589,-0.0680243,-0.000970962,-0.0137102

0.00205669,-0.0116441,-0.00942784 0.997593,-0.0679796,-0.000942587,-0.0136731

0.0020523,-0.0116417,-0.00942619 0.997595,-0.0679462,-0.000967573,-0.0136394

0.00205147,-0.0116389,-0.00942542 0.997596,-0.0679314,-0.000985134,-0.0136885

0.00205623,-0.01164,-0.00942534 0.997592,-0.0679929,-0.000946707,-0.0136411

0.00205742,-0.0116344,-0.00942203 0.997593,-0.0679642,-0.000915408,-0.0137267

0.00206013,-0.0116406,-0.00942528 0.997593,-0.0679668,-0.00095019,-0.0136803

0.00206072,-0.0116364,-0.00942401 0.997591,-0.0679932,-0.000943334,-0.0137364

0.00206255,-0.0116389,-0.00942427 0.997593,-0.0679661,-0.000950508,-0.0136994

0.00206217,-0.0116453,-0.00942758 0.997598,-0.0679012,-0.00102868,-0.0136632

0.002066,-0.0116371,-0.00942142 0.997596,-0.067926,-0.000949149,-0.0136673

0.00206325,-0.0116329,-0.00942013 0.997595,-0.0679338,-0.000967211,-0.0136881

0.00206114,-0.0116322,-0.00941894 0.997596,-0.0679266,-0.000941667,-0.0136613

0.00206067,-0.0116318,-0.00941866 0.997596,-0.0679301,-0.000922721,-0.013673

0.00205625,-0.0116324,-0.00942119 0.997593,-0.0679665,-0.000955598,-0.013686

0.00205943,-0.011631,-0.00941954 0.997594,-0.0679649,-0.000952095,-0.0136663

0.00207125,-0.0116423,-0.00942061 0.997602,-0.0678556,-0.000908153,-0.0136036

0.00206105,-0.0116292,-0.00941807 0.997596,-0.0679391,-0.00099066,-0.0136426

0.00206363,-0.0116298,-0.00941672 0.997598,-0.0679057,-0.00094233,-0.0136554

0.00205734,-0.0116331,-0.00941985 0.9976,-0.0678653,-0.00100578,-0.0136598

0.00206717,-0.0116272,-0.00941576 0.997596,-0.0679281,-0.00096763,-0.0136631

0.00206142,-0.0116333,-0.0094181 0.997599,-0.0679038,-0.000984939,-0.0135443

0.00205099,-0.0116237,-0.0094158 0.997594,-0.067963,-0.000957529,-0.0136247

0.00205746,-0.0116322,-0.00941915 0.997596,-0.0679428,-0.00095674,-0.013603

0.00205701,-0.0116243,-0.00941709 0.99759,-0.0680193,-0.00092542,-0.0136992

0.00205656,-0.0116332,-0.00942031 0.997596,-0.0679367,-0.000962625,-0.0136345

0.00205626,-0.011635,-0.00942176 0.997596,-0.0679324,-0.000988208,-0.0136317

0.00205885,-0.0116341,-0.00942056 0.997597,-0.0679225,-0.000976702,-0.0136384

0.00205819,-0.0116273,-0.00941566 0.997598,-0.06791,-0.000946831,-0.0136241

0.00205133,-0.0116286,-0.00941755 0.9976,-0.0678946,-0.00103951,-0.0135519

0.00205708,-0.01163,-0.00941768 0.9976,-0.0678862,-0.00100058,-0.0136123

0.00205536,-0.0116278,-0.00941704 0.997601,-0.0678708,-0.00103639,-0.0136202

0.00205677,-0.0116248,-0.00941485 0.997599,-0.067895,-0.0010162,-0.0135926

0.00205705,-0.0116248,-0.00941466 0.997597,-0.0679338,-0.000947297,-0.0136123

0.00205439,-0.01163,-0.00941676 0.997599,-0.0678946,-0.000923538,-0.0136128

0.00205176,-0.0116311,-0.00941821 0.997597,-0.0679209,-0.000915532,-0.0136161

0.00205463,-0.0116274,-0.00941801 0.997592,-0.0679893,-0.000936573,-0.0136474

0.00206099,-0.0116385,-0.00942167 0.997596,-0.0679486,-0.000919207,-0.0135936

0.00205948,-0.0116428,-0.00942533 0.997597,-0.0679238,-0.00095787,-0.0136428

0.00205714,-0.0116359,-0.00942298 0.997594,-0.0679692,-0.00100089,-0.0136206

0.00206129,-0.0116339,-0.0094205 0.997596,-0.0679313,-0.000990469,-0.013633

0.00206112,-0.0116306,-0.00941853 0.997596,-0.0679315,-0.000976245,-0.0136464

0.00206101,-0.0116265,-0.00941774 0.997593,-0.0679592,-0.000982481,-0.0137077

0.00206064,-0.0116311,-0.00942025 0.997593,-0.067975,-0.00097024,-0.0136848

0.00205416,-0.0116389,-0.00942466 0.997594,-0.0679653,-0.000954663,-0.0136502

0.00206039,-0.0116381,-0.00942345 0.997594,-0.0679589,-0.000961743,-0.0136548

0.00206315,-0.0116326,-0.00941926 0.997595,-0.0679411,-0.000945175,-0.0136585

0.00206078,-0.011634,-0.00941971 0.997596,-0.0679283,-0.000931817,-0.0136495

0.00205964,-0.0116334,-0.00942061 0.997595,-0.067948,-0.00096429,-0.0136552

0.00205967,-0.0116328,-0.00941831 0.9976,-0.0678828,-0.000961633,-0.0136215

0.00205333,-0.0116258,-0.00941541 0.997598,-0.0679106,-0.000941472,-0.0136324

0.00205322,-0.0116268,-0.00941639 0.9976,-0.067881,-0.000988081,-0.013643

0.0020533,-0.0116195,-0.00941211 0.997598,-0.0678907,-0.000925682,-0.0137058

0.00205799,-0.0116246,-0.00941329 0.9976,-0.067863,-0.000907466,-0.0136842

